dataset_origin,dataset_role,scale,CF_level,search_stage,condition,state_id
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,20-40%,high_action_entropy,CB1_TRAIN_S_CF3_RI1_TI2_R01:seed817000073:iteration1660
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,40-60%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI1_TI2_R01:seed817000073:iteration2780
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,40-60%,high_action_entropy,CB1_TRAIN_S_CF3_RI1_TI2_R01:seed817000073:iteration2780
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,60-80%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI1_TI2_R01:seed817000073:iteration3900
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,60-80%,low_action_entropy,CB1_TRAIN_S_CF3_RI1_TI2_R01:seed817000073:iteration3900
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,80-100%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI1_TI2_R01:seed817000073:iteration5000
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,80-100%,low_action_entropy,CB1_TRAIN_S_CF3_RI1_TI2_R01:seed817000073:iteration5000
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,0-20%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI1_TI3_R02:seed817000074:iteration520
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,0-20%,high_action_entropy,CB1_TRAIN_S_CF3_RI1_TI3_R02:seed817000074:iteration520
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,20-40%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI1_TI3_R02:seed817000074:iteration1540
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,20-40%,low_action_entropy,CB1_TRAIN_S_CF3_RI1_TI3_R02:seed817000074:iteration1540
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,40-60%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI1_TI3_R02:seed817000074:iteration2540
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,40-60%,high_action_entropy,CB1_TRAIN_S_CF3_RI1_TI3_R02:seed817000074:iteration2540
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,60-80%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI1_TI3_R02:seed817000074:iteration3560
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,60-80%,high_action_entropy,CB1_TRAIN_S_CF3_RI1_TI3_R02:seed817000074:iteration3560
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,80-100%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI1_TI3_R02:seed817000074:iteration4560
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,80-100%,low_action_entropy,CB1_TRAIN_S_CF3_RI1_TI3_R02:seed817000074:iteration4560
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,0-20%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI2_TI1_R01:seed817000075:iteration580
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,0-20%,bottleneck_or_critical_transition,CB1_TRAIN_S_CF3_RI2_TI1_R01:seed817000075:iteration580
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,0-20%,low_action_entropy,CB1_TRAIN_S_CF3_RI2_TI1_R01:seed817000075:iteration580
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,20-40%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI2_TI1_R01:seed817000075:iteration1720
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,20-40%,high_action_entropy,CB1_TRAIN_S_CF3_RI2_TI1_R01:seed817000075:iteration1720
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,40-60%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI2_TI1_R01:seed817000075:iteration2860
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,40-60%,high_action_entropy,CB1_TRAIN_S_CF3_RI2_TI1_R01:seed817000075:iteration2860
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,60-80%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI2_TI1_R01:seed817000075:iteration4000
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,60-80%,low_action_entropy,CB1_TRAIN_S_CF3_RI2_TI1_R01:seed817000075:iteration4000
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,80-100%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI2_TI1_R01:seed817000075:iteration5140
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,80-100%,high_action_entropy,CB1_TRAIN_S_CF3_RI2_TI1_R01:seed817000075:iteration5140
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,0-20%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI2_TI2_R02:seed817000076:iteration540
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,0-20%,low_action_entropy,CB1_TRAIN_S_CF3_RI2_TI2_R02:seed817000076:iteration540
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,20-40%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI2_TI2_R02:seed817000076:iteration1640
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,20-40%,low_action_entropy,CB1_TRAIN_S_CF3_RI2_TI2_R02:seed817000076:iteration1640
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,40-60%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI2_TI2_R02:seed817000076:iteration2740
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,40-60%,high_action_entropy,CB1_TRAIN_S_CF3_RI2_TI2_R02:seed817000076:iteration2740
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,60-80%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI2_TI2_R02:seed817000076:iteration3820
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,60-80%,high_action_entropy,CB1_TRAIN_S_CF3_RI2_TI2_R02:seed817000076:iteration3820
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,80-100%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI2_TI2_R02:seed817000076:iteration4900
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,80-100%,high_action_entropy,CB1_TRAIN_S_CF3_RI2_TI2_R02:seed817000076:iteration4900
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,0-20%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI2_TI3_R03:seed817000077:iteration540
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,0-20%,bottleneck_or_critical_transition,CB1_TRAIN_S_CF3_RI2_TI3_R03:seed817000077:iteration540
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,0-20%,high_action_entropy,CB1_TRAIN_S_CF3_RI2_TI3_R03:seed817000077:iteration540
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,20-40%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI2_TI3_R03:seed817000077:iteration1620
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,20-40%,low_action_entropy,CB1_TRAIN_S_CF3_RI2_TI3_R03:seed817000077:iteration1620
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,40-60%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI2_TI3_R03:seed817000077:iteration2680
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,40-60%,bottleneck_or_critical_transition,CB1_TRAIN_S_CF3_RI2_TI3_R03:seed817000077:iteration2680
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,40-60%,high_action_entropy,CB1_TRAIN_S_CF3_RI2_TI3_R03:seed817000077:iteration2680
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,60-80%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI2_TI3_R03:seed817000077:iteration3720
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,60-80%,low_action_entropy,CB1_TRAIN_S_CF3_RI2_TI3_R03:seed817000077:iteration3720
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,80-100%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI2_TI3_R03:seed817000077:iteration4780
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,80-100%,high_action_entropy,CB1_TRAIN_S_CF3_RI2_TI3_R03:seed817000077:iteration4780
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,0-20%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI3_TI1_R02:seed817000078:iteration560
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,0-20%,high_action_entropy,CB1_TRAIN_S_CF3_RI3_TI1_R02:seed817000078:iteration560
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,20-40%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI3_TI1_R02:seed817000078:iteration1700
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,20-40%,high_action_entropy,CB1_TRAIN_S_CF3_RI3_TI1_R02:seed817000078:iteration1700
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,40-60%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI3_TI1_R02:seed817000078:iteration2820
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,40-60%,low_action_entropy,CB1_TRAIN_S_CF3_RI3_TI1_R02:seed817000078:iteration2820
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,60-80%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI3_TI1_R02:seed817000078:iteration3940
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,60-80%,low_action_entropy,CB1_TRAIN_S_CF3_RI3_TI1_R02:seed817000078:iteration3940
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,80-100%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI3_TI1_R02:seed817000078:iteration5060
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,80-100%,high_action_entropy,CB1_TRAIN_S_CF3_RI3_TI1_R02:seed817000078:iteration5060
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,0-20%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI3_TI2_R03:seed817000079:iteration560
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,0-20%,bottleneck_or_critical_transition,CB1_TRAIN_S_CF3_RI3_TI2_R03:seed817000079:iteration560
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,0-20%,high_action_entropy,CB1_TRAIN_S_CF3_RI3_TI2_R03:seed817000079:iteration560
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,20-40%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI3_TI2_R03:seed817000079:iteration1640
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,20-40%,low_action_entropy,CB1_TRAIN_S_CF3_RI3_TI2_R03:seed817000079:iteration1640
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,40-60%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI3_TI2_R03:seed817000079:iteration2740
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,40-60%,high_action_entropy,CB1_TRAIN_S_CF3_RI3_TI2_R03:seed817000079:iteration2740
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,60-80%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI3_TI2_R03:seed817000079:iteration3820
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,60-80%,low_action_entropy,CB1_TRAIN_S_CF3_RI3_TI2_R03:seed817000079:iteration3820
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,80-100%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI3_TI2_R03:seed817000079:iteration4900
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,80-100%,high_action_entropy,CB1_TRAIN_S_CF3_RI3_TI2_R03:seed817000079:iteration4900
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,0-20%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI3_TI3_R01:seed817000080:iteration540
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,0-20%,low_action_entropy,CB1_TRAIN_S_CF3_RI3_TI3_R01:seed817000080:iteration540
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,20-40%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI3_TI3_R01:seed817000080:iteration1640
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,20-40%,high_action_entropy,CB1_TRAIN_S_CF3_RI3_TI3_R01:seed817000080:iteration1640
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,40-60%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI3_TI3_R01:seed817000080:iteration2720
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,40-60%,high_action_entropy,CB1_TRAIN_S_CF3_RI3_TI3_R01:seed817000080:iteration2720
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,60-80%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI3_TI3_R01:seed817000080:iteration3800
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,60-80%,low_action_entropy,CB1_TRAIN_S_CF3_RI3_TI3_R01:seed817000080:iteration3800
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,80-100%,improving,CB1_TRAIN_S_CF3_RI3_TI3_R01:seed817000080:iteration4880
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,80-100%,bottleneck_or_critical_transition,CB1_TRAIN_S_CF3_RI3_TI3_R01:seed817000080:iteration4880
CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF3,80-100%,high_action_entropy,CB1_TRAIN_S_CF3_RI3_TI3_R01:seed817000080:iteration4880
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF1,0-20%,improving,CB1_TRAIN_L_CF1_RI1_TI3_R04:seed817000081:iteration340
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF1,0-20%,immediately_post_improvement,CB1_TRAIN_L_CF1_RI1_TI3_R04:seed817000081:iteration340
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF1,0-20%,bottleneck_or_critical_transition,CB1_TRAIN_L_CF1_RI1_TI3_R04:seed817000081:iteration340
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF1,0-20%,low_action_entropy,CB1_TRAIN_L_CF1_RI1_TI3_R04:seed817000081:iteration340
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF1,20-40%,plateau_or_stagnating,CB1_TRAIN_L_CF1_RI1_TI3_R04:seed817000081:iteration1000
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF1,20-40%,bottleneck_or_critical_transition,CB1_TRAIN_L_CF1_RI1_TI3_R04:seed817000081:iteration1000
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF1,20-40%,low_action_entropy,CB1_TRAIN_L_CF1_RI1_TI3_R04:seed817000081:iteration1000
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF1,40-60%,plateau_or_stagnating,CB1_TRAIN_L_CF1_RI1_TI3_R04:seed817000081:iteration1660
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF1,40-60%,high_action_entropy,CB1_TRAIN_L_CF1_RI1_TI3_R04:seed817000081:iteration1660
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF1,60-80%,plateau_or_stagnating,CB1_TRAIN_L_CF1_RI1_TI3_R04:seed817000081:iteration2300
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF1,60-80%,high_action_entropy,CB1_TRAIN_L_CF1_RI1_TI3_R04:seed817000081:iteration2300
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF1,80-100%,plateau_or_stagnating,CB1_TRAIN_L_CF1_RI1_TI3_R04:seed817000081:iteration2960
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF1,80-100%,high_action_entropy,CB1_TRAIN_L_CF1_RI1_TI3_R04:seed817000081:iteration2960
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF1,0-20%,plateau_or_stagnating,CB1_TRAIN_L_CF1_RI2_TI1_R04:seed817000082:iteration360
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF1,0-20%,bottleneck_or_critical_transition,CB1_TRAIN_L_CF1_RI2_TI1_R04:seed817000082:iteration360
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF1,0-20%,high_action_entropy,CB1_TRAIN_L_CF1_RI2_TI1_R04:seed817000082:iteration360
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF1,20-40%,plateau_or_stagnating,CB1_TRAIN_L_CF1_RI2_TI1_R04:seed817000082:iteration1060
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF1,20-40%,high_action_entropy,CB1_TRAIN_L_CF1_RI2_TI1_R04:seed817000082:iteration1060
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF1,40-60%,plateau_or_stagnating,CB1_TRAIN_L_CF1_RI2_TI1_R04:seed817000082:iteration1740
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF1,40-60%,low_action_entropy,CB1_TRAIN_L_CF1_RI2_TI1_R04:seed817000082:iteration1740
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF1,60-80%,plateau_or_stagnating,CB1_TRAIN_L_CF1_RI2_TI1_R04:seed817000082:iteration2440
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF1,60-80%,low_action_entropy,CB1_TRAIN_L_CF1_RI2_TI1_R04:seed817000082:iteration2440
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF1,80-100%,plateau_or_stagnating,CB1_TRAIN_L_CF1_RI2_TI1_R04:seed817000082:iteration3120
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF1,80-100%,high_action_entropy,CB1_TRAIN_L_CF1_RI2_TI1_R04:seed817000082:iteration3120
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF1,0-20%,plateau_or_stagnating,CB1_TRAIN_L_CF1_RI3_TI2_R04:seed817000083:iteration340
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF1,0-20%,bottleneck_or_critical_transition,CB1_TRAIN_L_CF1_RI3_TI2_R04:seed817000083:iteration340
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF1,0-20%,low_action_entropy,CB1_TRAIN_L_CF1_RI3_TI2_R04:seed817000083:iteration340
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF1,20-40%,plateau_or_stagnating,CB1_TRAIN_L_CF1_RI3_TI2_R04:seed817000083:iteration1020
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF1,20-40%,high_action_entropy,CB1_TRAIN_L_CF1_RI3_TI2_R04:seed817000083:iteration1020
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF1,40-60%,plateau_or_stagnating,CB1_TRAIN_L_CF1_RI3_TI2_R04:seed817000083:iteration1720
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF1,40-60%,high_action_entropy,CB1_TRAIN_L_CF1_RI3_TI2_R04:seed817000083:iteration1720
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF1,60-80%,plateau_or_stagnating,CB1_TRAIN_L_CF1_RI3_TI2_R04:seed817000083:iteration2400
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF1,60-80%,low_action_entropy,CB1_TRAIN_L_CF1_RI3_TI2_R04:seed817000083:iteration2400
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF1,80-100%,plateau_or_stagnating,CB1_TRAIN_L_CF1_RI3_TI2_R04:seed817000083:iteration3080
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF1,80-100%,high_action_entropy,CB1_TRAIN_L_CF1_RI3_TI2_R04:seed817000083:iteration3080
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF2,0-20%,improving,CB1_TRAIN_L_CF2_RI1_TI1_R04:seed817000084:iteration340
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF2,0-20%,bottleneck_or_critical_transition,CB1_TRAIN_L_CF2_RI1_TI1_R04:seed817000084:iteration340
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF2,0-20%,high_action_entropy,CB1_TRAIN_L_CF2_RI1_TI1_R04:seed817000084:iteration340
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF2,20-40%,plateau_or_stagnating,CB1_TRAIN_L_CF2_RI1_TI1_R04:seed817000084:iteration1000
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF2,20-40%,high_action_entropy,CB1_TRAIN_L_CF2_RI1_TI1_R04:seed817000084:iteration1000
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF2,40-60%,plateau_or_stagnating,CB1_TRAIN_L_CF2_RI1_TI1_R04:seed817000084:iteration1680
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF2,40-60%,bottleneck_or_critical_transition,CB1_TRAIN_L_CF2_RI1_TI1_R04:seed817000084:iteration1680
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF2,40-60%,high_action_entropy,CB1_TRAIN_L_CF2_RI1_TI1_R04:seed817000084:iteration1680
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF2,60-80%,plateau_or_stagnating,CB1_TRAIN_L_CF2_RI1_TI1_R04:seed817000084:iteration2340
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF2,60-80%,low_action_entropy,CB1_TRAIN_L_CF2_RI1_TI1_R04:seed817000084:iteration2340
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF2,80-100%,plateau_or_stagnating,CB1_TRAIN_L_CF2_RI1_TI1_R04:seed817000084:iteration3000
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF2,80-100%,low_action_entropy,CB1_TRAIN_L_CF2_RI1_TI1_R04:seed817000084:iteration3000
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF2,0-20%,plateau_or_stagnating,CB1_TRAIN_L_CF2_RI2_TI2_R04:seed817000085:iteration340
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF2,0-20%,bottleneck_or_critical_transition,CB1_TRAIN_L_CF2_RI2_TI2_R04:seed817000085:iteration340
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF2,0-20%,low_action_entropy,CB1_TRAIN_L_CF2_RI2_TI2_R04:seed817000085:iteration340
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF2,20-40%,plateau_or_stagnating,CB1_TRAIN_L_CF2_RI2_TI2_R04:seed817000085:iteration980
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF2,20-40%,high_action_entropy,CB1_TRAIN_L_CF2_RI2_TI2_R04:seed817000085:iteration980
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF2,40-60%,plateau_or_stagnating,CB1_TRAIN_L_CF2_RI2_TI2_R04:seed817000085:iteration1640
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF2,40-60%,high_action_entropy,CB1_TRAIN_L_CF2_RI2_TI2_R04:seed817000085:iteration1640
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF2,60-80%,plateau_or_stagnating,CB1_TRAIN_L_CF2_RI2_TI2_R04:seed817000085:iteration2300
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF2,60-80%,high_action_entropy,CB1_TRAIN_L_CF2_RI2_TI2_R04:seed817000085:iteration2300
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF2,80-100%,plateau_or_stagnating,CB1_TRAIN_L_CF2_RI2_TI2_R04:seed817000085:iteration2960
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF2,80-100%,low_action_entropy,CB1_TRAIN_L_CF2_RI2_TI2_R04:seed817000085:iteration2960
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF2,0-20%,plateau_or_stagnating,CB1_TRAIN_L_CF2_RI3_TI3_R04:seed817000086:iteration320
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF2,0-20%,low_action_entropy,CB1_TRAIN_L_CF2_RI3_TI3_R04:seed817000086:iteration320
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF2,20-40%,plateau_or_stagnating,CB1_TRAIN_L_CF2_RI3_TI3_R04:seed817000086:iteration940
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF2,20-40%,high_action_entropy,CB1_TRAIN_L_CF2_RI3_TI3_R04:seed817000086:iteration940
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF2,40-60%,plateau_or_stagnating,CB1_TRAIN_L_CF2_RI3_TI3_R04:seed817000086:iteration1580
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF2,40-60%,high_action_entropy,CB1_TRAIN_L_CF2_RI3_TI3_R04:seed817000086:iteration1580
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF2,60-80%,plateau_or_stagnating,CB1_TRAIN_L_CF2_RI3_TI3_R04:seed817000086:iteration2200
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF2,60-80%,low_action_entropy,CB1_TRAIN_L_CF2_RI3_TI3_R04:seed817000086:iteration2200
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF2,80-100%,plateau_or_stagnating,CB1_TRAIN_L_CF2_RI3_TI3_R04:seed817000086:iteration2840
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF2,80-100%,high_action_entropy,CB1_TRAIN_L_CF2_RI3_TI3_R04:seed817000086:iteration2840
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF3,0-20%,plateau_or_stagnating,CB1_TRAIN_L_CF3_RI1_TI2_R04:seed817000087:iteration340
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF3,0-20%,high_action_entropy,CB1_TRAIN_L_CF3_RI1_TI2_R04:seed817000087:iteration340
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF3,20-40%,plateau_or_stagnating,CB1_TRAIN_L_CF3_RI1_TI2_R04:seed817000087:iteration980
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF3,20-40%,low_action_entropy,CB1_TRAIN_L_CF3_RI1_TI2_R04:seed817000087:iteration980
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF3,40-60%,plateau_or_stagnating,CB1_TRAIN_L_CF3_RI1_TI2_R04:seed817000087:iteration1620
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF3,40-60%,high_action_entropy,CB1_TRAIN_L_CF3_RI1_TI2_R04:seed817000087:iteration1620
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF3,60-80%,plateau_or_stagnating,CB1_TRAIN_L_CF3_RI1_TI2_R04:seed817000087:iteration2260
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF3,60-80%,high_action_entropy,CB1_TRAIN_L_CF3_RI1_TI2_R04:seed817000087:iteration2260
